"PointID","x","y","Pressure","Velocity_x","Velocity_y","Enthalpy","Turb_Kin_Energy","Omega","Species_0","Species_1"
1441, 4.565376817936267e-02, 1.986379166942965e-02, 2.621027256147899e+00, 5.864020008657959e-03, -8.621650279421130e-03, 3.014109000000000e+05, 2.308438595584556e-05, 3.553695675480262e+03, 5.904911220997824e-01, 5.169034649040650e-02
1442, 4.593027877977748e-02, 1.986379166946699e-02, 2.620859086747294e+00, 1.339358553438610e-02, -4.443211144572640e-02, 3.014109000000000e+05, 8.069160200047015e-05, 1.907466268052302e+03, 5.909731238125779e-01, 5.011879099635871e-02
1443, 4.627075502212415e-02, 1.986379166951298e-02, 2.621294885360621e+00, 2.808534212968070e-02, -1.150631025154300e-01, 3.014109000000000e+05, 2.461514467751958e-04, 1.338354507466328e+03, 5.918234193967541e-01, 4.755893875676527e-02
1444, 4.668546732231346e-02, 1.986379166956899e-02, 2.623147570395631e+00, 5.441219806477652e-02, -2.358818849539746e-01, 3.014109000000000e+05, 6.393261258024414e-04, 1.199085990226834e+03, 5.931724253971609e-01, 4.372896944044780e-02
1445, 4.718397379352753e-02, 1.986379166963633e-02, 2.625376992273796e+00, 9.611193865897630e-02, -4.115114865093357e-01, 3.014109000000000e+05, 1.279437806911539e-03, 1.135295139233470e+03, 5.949580872069548e-01, 3.854277361645982e-02
1446, 4.777377890011486e-02, 1.986379166971599e-02, 2.622764640654605e+00, 1.519280514655601e-01, -6.205479706828818e-01, 3.014109000000000e+05, 1.954647065998425e-03, 9.634517492757343e+02, 5.967370652216595e-01, 3.230670640356972e-02
1447, 4.845865296751302e-02, 1.986379166980850e-02, 2.608730822159926e+00, 2.129000584877495e-01, -8.197568199055554e-01, 3.014109000000001e+05, 2.448986810595062e-03, 7.101708338963053e+02, 5.978957435379449e-01, 2.572388398958973e-02
1448, 4.923683328541376e-02, 1.986379166991360e-02, 2.580960684080404e+00, 2.660858136890800e-01, -9.713519028461740e-01, 3.014109000000000e+05, 2.799125530932348e-03, 4.660587917123149e+02, 5.982367762654669e-01, 1.958388872366994e-02
1449, 5.009950913791191e-02, 1.986379167003013e-02, 2.542473653193853e+00, 3.026767047904468e-01, -1.066343031007556e+00, 3.014109000000001e+05, 3.178349265582729e-03, 2.822988542216505e+02, 5.981902239060600e-01, 1.440482678397410e-02
1450, 5.103011681556358e-02, 1.986379167015582e-02, 2.496922246232971e+00, 3.223568632187486e-01, -1.122472055359333e+00, 3.014109000000000e+05, 3.742855581368762e-03, 1.659168424277091e+02, 5.982984175213416e-01, 1.034440594246576e-02
1451, 5.200492176989667e-02, 1.986379167028749e-02, 2.444703972431451e+00, 3.299310906862897e-01, -1.164017582052714e+00, 3.014108999999999e+05, 4.577035286150038e-03, 1.020009829207111e+02, 5.986655055212318e-01, 7.328765504398924e-03
1452, 5.299507823015410e-02, 1.986379167042123e-02, 2.385416665285410e+00, 3.293955722617217e-01, -1.205244470114281e+00, 3.014108999999998e+05, 5.503380258901614e-03, 7.132576207815482e+01, 5.990531678223439e-01, 5.181450322866070e-03
1453, 5.396988318448142e-02, 1.986379167055289e-02, 2.321645160281101e+00, 3.218445844278262e-01, -1.249392062268654e+00, 3.014108999999999e+05, 5.874237016792302e-03, 5.911286527552434e+01, 5.992798213443521e-01, 3.682308691144365e-03
1454, 5.490049086212648e-02, 1.986379167067859e-02, 2.258117100158516e+00, 3.070491342853046e-01, -1.294893766436497e+00, 3.014108999999999e+05, 6.002346873677990e-03, 5.758680970554207e+01, 5.993232001560528e-01, 2.639766992867171e-03
1455, 5.576316671461774e-02, 1.986379167079512e-02, 2.199586923751965e+00, 2.852173195212290e-01, -1.339071446781827e+00, 3.014108999999998e+05, 5.968920949987394e-03, 6.469778386319570e+01, 5.992347636633583e-01, 1.917112249308719e-03
1456, 5.654134703251186e-02, 1.986379167090022e-02, 2.149890262327348e+00, 2.576151571656615e-01, -1.379404555207650e+00, 3.014109000000000e+05, 5.669792718840850e-03, 8.352871177597054e+01, 5.990778756493361e-01, 1.420864819828722e-03
1457, 5.722622109990400e-02, 1.986379167099272e-02, 2.110836745173597e+00, 2.262592255632491e-01, -1.412902677750519e+00, 3.014109000000000e+05, 4.775830822512983e-03, 1.250538256430984e+02, 5.988861142491194e-01, 1.086900461751601e-03
1458, 5.781602620648619e-02, 1.986379167107239e-02, 2.081610683029195e+00, 1.931028022438062e-01, -1.433081521309894e+00, 3.014109000000000e+05, 3.581733047126136e-03, 2.155077026583003e+02, 5.986459460160956e-01, 8.711896286243148e-04
1459, 5.831453267769634e-02, 1.986379167113972e-02, 2.060136174776078e+00, 1.592888473135708e-01, -1.427485819560283e+00, 3.014109000000000e+05, 2.617397229153616e-03, 4.027982265574296e+02, 5.983456477198615e-01, 7.408316573347260e-04
1460, 5.872924497788282e-02, 1.986379167119574e-02, 2.045338680578231e+00, 1.253723216060471e-01, -1.382630302198724e+00, 3.014109000000000e+05, 1.905233856787641e-03, 7.655365825295520e+02, 5.980415383987301e-01, 6.684662752681811e-04
1461, 5.906972122022730e-02, 1.986379167124173e-02, 2.036197160219279e+00, 9.229309447450422e-02, -1.291261216417719e+00, 3.014109000000000e+05, 1.263392389973763e-03, 1.498283724259367e+03, 5.978063272256656e-01, 6.325103028018918e-04
1462, 5.934623182064032e-02, 1.986379167127908e-02, 2.031132161657453e+00, 6.163555145458083e-02, -1.149803967362945e+00, 3.014109000000000e+05, 6.581102118206092e-04, 3.213234071003484e+03, 5.976747295813643e-01, 6.174901562580031e-04
1463, 5.956882081690425e-02, 1.986379167130914e-02, 2.028509757659729e+00, 3.526547374838854e-02, -9.510203293909389e-01, 3.014109000000000e+05, 2.306605710033935e-04, 7.909429327092362e+03, 5.976458224804910e-01, 6.131814801076366e-04
1464, 5.974673368005787e-02, 1.986379167133318e-02, 2.029259333481203e+00, 1.535383416906404e-02, -6.859008491294972e-01, 3.014109000000000e+05, 4.536903122021524e-05, 2.373842580229729e+04, 5.977052179376231e-01, 6.133562777704793e-04
1465, 5.988813090430054e-02, 1.986379167135227e-02, 2.029491200374204e+00, 2.683788172436524e-03, -3.595706768695441e-01, 3.014109000000000e+05, 3.600460464489480e-06, 1.025269842402253e+05, 5.977832143249643e-01, 6.145497187012712e-04
1466, 4.511186909569981e-02, 2.065136034495836e-02, 2.618471399586799e+00, 1.372699459577015e-04, 3.919071600274827e-03, 3.014109000000000e+05, 7.266798655288215e-08, 1.026584795443022e+05, 5.932609528785207e-01, 3.852071807568657e-02
1467, 4.525326631994303e-02, 2.065136034498150e-02, 2.618374435555808e+00, 8.751158222148058e-04, 3.913803265577748e-03, 3.014109000000000e+05, 9.888303686391236e-07, 2.394555615999283e+04, 5.933062209244883e-01, 3.836859415488243e-02
1468, 4.543117918309743e-02, 2.065136034501058e-02, 2.618296706802732e+00, 2.760023690638391e-03, -3.957916015544608e-03, 3.014109000000000e+05, 6.300870493741066e-06, 8.216173766447164e+03, 5.934153975953081e-01, 3.800856000080691e-02
1469, 4.565376817936260e-02, 2.065136034504699e-02, 2.618145434121472e+00, 6.972931118803865e-03, -2.616632629650827e-02, 3.014109000000000e+05, 2.728894480651266e-05, 3.593112493010050e+03, 5.936388196583885e-01, 3.730543350846124e-02
1470, 4.593027877977740e-02, 2.065136034509220e-02, 2.618147815950129e+00, 1.553809820098949e-02, -7.289755393616963e-02, 3.014109000000000e+05, 9.528700315409242e-05, 1.969833863892476e+03, 5.940608370703112e-01, 3.607124646049340e-02
1471, 4.627075502212399e-02, 2.065136034514789e-02, 2.618877166810652e+00, 3.166968067478462e-02, -1.582681919408249e-01, 3.014109000000000e+05, 2.873373383861992e-04, 1.417369422037495e+03, 5.947963035975602e-01, 3.408363227290737e-02
1472, 4.668546732231324e-02, 2.065136034521570e-02, 2.620841891994343e+00, 5.935712489819702e-02, -2.955622945011864e-01, 3.014109000000001e+05, 7.183130861246392e-04, 1.261719531575345e+03, 5.959258238030769e-01, 3.115593381798365e-02
1473, 4.718397379352723e-02, 2.065136034529723e-02, 2.622214434399128e+00, 1.010018433552346e-01, -4.832771333275832e-01, 3.014109000000000e+05, 1.359145066191355e-03, 1.146153391654865e+03, 5.973234638254383e-01, 2.726922830728659e-02
1474, 4.777377890011443e-02, 2.065136034539368e-02, 2.617456292645995e+00, 1.534967130958788e-01, -6.926766551436424e-01, 3.014109000000000e+05, 1.985133420429782e-03, 9.249366093566764e+02, 5.985438018913521e-01, 2.269805005638906e-02
1475, 4.845865296751246e-02, 2.065136034550568e-02, 2.601214808584090e+00, 2.070207379025922e-01, -8.787394371114977e-01, 3.014109000000000e+05, 2.430030165160340e-03, 6.495627009223178e+02, 5.991119265428744e-01, 1.797155130721619e-02
1476, 4.923683328541307e-02, 2.065136034563295e-02, 2.573214404734631e+00, 2.500835134562680e-01, -1.009922734987009e+00, 3.014109000000000e+05, 2.773914637408327e-03, 4.081137416345711e+02, 5.990308226803350e-01, 1.363084228182911e-02
1477, 5.009950913791104e-02, 2.065136034577402e-02, 2.537401092164282e+00, 2.769099440653681e-01, -1.086259168312794e+00, 3.014109000000000e+05, 3.175525395957125e-03, 2.387255148253949e+02, 5.987988390933175e-01, 1.000318903102184e-02
1478, 5.103011681556256e-02, 2.065136034592621e-02, 2.496592689405674e+00, 2.894596398214726e-01, -1.130263473703223e+00, 3.014109000000000e+05, 3.747488327202073e-03, 1.378000970601850e+02, 5.988390546068293e-01, 7.174214250351117e-03
1479, 5.200492176989553e-02, 2.065136034608563e-02, 2.450181165795262e+00, 2.926915230151408e-01, -1.164990416318621e+00, 3.014109000000000e+05, 4.523685534030785e-03, 8.533455549838827e+01, 5.991111221100006e-01, 5.082751719972292e-03
1480, 5.299507823015297e-02, 2.065136034624756e-02, 2.398007700078904e+00, 2.895605374463616e-01, -1.201187209212336e+00, 3.014109000000000e+05, 5.297860704421575e-03, 6.133368557697406e+01, 5.993586880213823e-01, 3.598154788348040e-03
1481, 5.396988318448043e-02, 2.065136034640697e-02, 2.343061970584922e+00, 2.804545083266639e-01, -1.239854336739636e+00, 3.014109000000000e+05, 5.603373606612835e-03, 5.249119479135128e+01, 5.994533069982829e-01, 2.561670277990962e-03
1482, 5.490049086212563e-02, 2.065136034655916e-02, 2.289687711189048e+00, 2.651430731535603e-01, -1.278892842376440e+00, 3.014108999999999e+05, 5.692315596870333e-03, 5.262713116721332e+01, 5.994056967076637e-01, 1.840060606427446e-03
1483, 5.576316671461704e-02, 2.065136034670024e-02, 2.241848348087771e+00, 2.441113878110340e-01, -1.315928882188870e+00, 3.014109000000000e+05, 5.605337676340466e-03, 6.084713218472570e+01, 5.992746685765491e-01, 1.339671741690232e-03
1484, 5.654134703251131e-02, 2.065136034682750e-02, 2.202354482757074e+00, 2.187867566213536e-01, -1.348994937159414e+00, 3.014108999999998e+05, 5.195779875881949e-03, 8.134288305134496e+01, 5.991157992479108e-01, 9.965423284756364e-04
1485, 5.722622109990358e-02, 2.065136034693950e-02, 2.171943987164373e+00, 1.910424659690769e-01, -1.375396757923909e+00, 3.014108999999998e+05, 4.226325167078220e-03, 1.269539712264473e+02, 5.989462919943145e-01, 7.669224134756700e-04
1486, 5.781602620648588e-02, 2.065136034703596e-02, 2.149342279088276e+00, 1.624259951314859e-01, -1.388087567587419e+00, 3.014108999999999e+05, 3.177492717208883e-03, 2.271764792437406e+02, 5.987378444246817e-01, 6.206299616967903e-04
1487, 5.831453267769612e-02, 2.065136034711748e-02, 2.132736582452299e+00, 1.335608236253983e-01, -1.373286221054067e+00, 3.014109000000000e+05, 2.369419713328968e-03, 4.329206096504550e+02, 5.984741666919191e-01, 5.339458674090976e-04
1488, 5.872924497788267e-02, 2.065136034718530e-02, 2.121330711057925e+00, 1.046454732118234e-01, -1.317330050787772e+00, 3.014109000000000e+05, 1.748020953976047e-03, 8.214659722721016e+02, 5.982094961083408e-01, 4.870295338088114e-04
1489, 5.906972122022719e-02, 2.065136034724098e-02, 2.114372457280620e+00, 7.645107177481852e-02, -1.214737185815454e+00, 3.014109000000000e+05, 1.146132621678383e-03, 1.582004999814332e+03, 5.980121699869005e-01, 4.645535132979438e-04
1490, 5.934623182064025e-02, 2.065136034728620e-02, 2.110642626886439e+00, 5.046841376401837e-02, -1.064950374412106e+00, 3.014109000000000e+05, 5.761362864400728e-04, 3.317253925731699e+03, 5.979114762492462e-01, 4.557554628977671e-04
1491, 5.956882081690422e-02, 2.065136034732260e-02, 2.108893593050052e+00, 2.843635338325930e-02, -8.650621889634267e-01, 3.014109000000000e+05, 1.929264844056246e-04, 8.007656413883191e+03, 5.979010754792524e-01, 4.536822724033194e-04
1492, 5.974673368005784e-02, 2.065136034735170e-02, 2.109801170604314e+00, 1.216602022332556e-02, -6.120014651978792e-01, 3.014109000000000e+05, 3.660273376646514e-05, 2.379842287407647e+04, 5.979605884495930e-01, 4.542197478093250e-04
1493, 5.988813090430053e-02, 2.065136034737482e-02, 2.110178900970844e+00, 2.106663935606510e-03, -3.151455782191849e-01, 3.014109000000000e+05, 2.861056884542270e-06, 1.025546398890332e+05, 5.980287460094331e-01, 4.551767894873802e-04
1494, 4.511186909569980e-02, 2.152643664526119e-02, 2.614654890096073e+00, 1.700042619773669e-04, 1.129493453774569e-03, 3.014109000000000e+05, 8.638982478509236e-08, 1.026649799598125e+05, 5.958851732964243e-01, 2.645877265846432e-02
1495, 4.525326631994300e-02, 2.152643664528905e-02, 2.614562306281913e+00, 1.075971124816448e-03, -3.083860496215803e-03, 3.014109000000000e+05, 1.175596380771259e-06, 2.396135139077060e+04, 5.959249715453019e-01, 2.634232560694330e-02
1496, 4.543117918309740e-02, 2.152643664532410e-02, 2.614527755256691e+00, 3.314449853887806e-03, -1.722695418118609e-02, 3.014109000000000e+05, 7.489557147316857e-06, 8.244027406760613e+03, 5.960197741330175e-01, 2.607049294286070e-02
1497, 4.565376817936253e-02, 2.152643664536795e-02, 2.614458378806882e+00, 8.164438938356328e-03, -4.856737972804462e-02, 3.014109000000000e+05, 3.243871181888545e-05, 3.639053747565711e+03, 5.962129654080247e-01, 2.554309414539517e-02
1498, 4.593027877977728e-02, 2.152643664542242e-02, 2.614640775011083e+00, 1.770542810724358e-02, -1.080310665504765e-01, 3.014109000000000e+05, 1.130072963829415e-04, 2.038463420220330e+03, 5.965758670346112e-01, 2.462550558292296e-02
1499, 4.627075502212382e-02, 2.152643664548950e-02, 2.615611276816131e+00, 3.500970712808869e-02, -2.094704242200831e-01, 3.014109000000000e+05, 3.352061166215150e-04, 1.495182579437317e+03, 5.971967440818930e-01, 2.316669325794280e-02
1500, 4.668546732231299e-02, 2.152643664557120e-02, 2.617473520249332e+00, 6.339057825410589e-02, -3.628776919196658e-01, 3.014109000000000e+05, 8.014120668751406e-04, 1.310638973499643e+03, 5.981082572818319e-01, 2.105454081823969e-02
1501, 4.718397379352686e-02, 2.152643664566940e-02, 2.617701314275050e+00, 1.038177238461999e-01, -5.596201112221703e-01, 3.014109000000000e+05, 1.431345832508704e-03, 1.136959955168468e+03, 5.991352230362320e-01, 1.830860418145678e-02
1502, 4.777377890011397e-02, 2.152643664578559e-02, 2.610840030191326e+00, 1.516334412776033e-01, -7.643679662823184e-01, 3.014109000000000e+05, 2.007847759440728e-03, 8.704387911708791e+02, 5.998592234787046e-01, 1.514998269882733e-02
1503, 4.845865296751185e-02, 2.152643664592052e-02, 2.593084861227954e+00, 1.968835481172701e-01, -9.328574854732735e-01, 3.014109000000000e+05, 2.415968958371769e-03, 5.814766726485059e+02, 5.999560992454031e-01, 1.194665911857871e-02
1504, 4.923683328541228e-02, 2.152643664607383e-02, 2.565938669545485e+00, 2.301498023900620e-01, -1.041986963224048e+00, 3.014109000000000e+05, 2.766770163992007e-03, 3.496654240524149e+02, 5.995917509763893e-01, 9.043176947032362e-03
1505, 5.009950913791011e-02, 2.152643664624378e-02, 2.533582841832903e+00, 2.485849295795382e-01, -1.100744883696231e+00, 3.014109000000000e+05, 3.191348509906137e-03, 1.982176890031408e+02, 5.992704667125451e-01, 6.633041673786751e-03
1506, 5.103011681556145e-02, 2.152643664642711e-02, 2.497638332250174e+00, 2.556667184454016e-01, -1.134559030019954e+00, 3.014109000000000e+05, 3.756153349597339e-03, 1.133583377087113e+02, 5.992719770155422e-01, 4.760153851261100e-03
1507, 5.200492176989428e-02, 2.152643664661916e-02, 2.456838115826854e+00, 2.558615348752398e-01, -1.163695119135305e+00, 3.014109000000000e+05, 4.453820001355064e-03, 7.146172933039766e+01, 5.994491204679420e-01, 3.379576139527922e-03
1508, 5.299507823015172e-02, 2.152643664681422e-02, 2.411552825853040e+00, 2.510338704766540e-01, -1.195257766252938e+00, 3.014108999999998e+05, 5.089992935819013e-03, 5.316606130913337e+01, 5.995688503264548e-01, 2.400084361653774e-03
1509, 5.396988318447932e-02, 2.152643664700626e-02, 2.364977668881748e+00, 2.411272366873494e-01, -1.228602023224821e+00, 3.014108999999998e+05, 5.337402295066916e-03, 4.709636250542824e+01, 5.995586560849768e-01, 1.714407121247473e-03
1510, 5.490049086212469e-02, 2.152643664718960e-02, 2.320851631385416e+00, 2.260490686170631e-01, -1.261529887487520e+00, 3.014108999999998e+05, 5.385914582296204e-03, 4.863710244684330e+01, 5.994502405420992e-01, 1.235484984470684e-03
1511, 5.576316671461625e-02, 2.152643664735954e-02, 2.282296603502931e+00, 2.065067403347927e-01, -1.292130206833015e+00, 3.014108999999999e+05, 5.238259807265598e-03, 5.794646929741885e+01, 5.993010002102157e-01, 9.027566712702318e-04
1512, 5.654134703251071e-02, 2.152643664751285e-02, 2.251146642900649e+00, 1.839309120934240e-01, -1.318952052477692e+00, 3.014108999999999e+05, 4.692870982853165e-03, 8.030297608386080e+01, 5.991534195517747e-01, 6.747466272265254e-04
1513, 5.722622109990311e-02, 2.152643664764778e-02, 2.227450675820551e+00, 1.599449515682199e-01, -1.339405943780976e+00, 3.014108999999999e+05, 3.779111684007908e-03, 1.304750300888025e+02, 5.990093554041578e-01, 5.232404283902942e-04
1514, 5.781602620648554e-02, 2.152643664776397e-02, 2.209851623433867e+00, 1.356705841954514e-01, -1.345564766289676e+00, 3.014109000000000e+05, 2.874359006314392e-03, 2.412377014528368e+02, 5.988304682335959e-01, 4.281666708448978e-04
1515, 5.831453267769587e-02, 2.152643664786218e-02, 2.196888236972073e+00, 1.113201714716261e-01, -1.322195658543340e+00, 3.014108999999999e+05, 2.184882461074570e-03, 4.662263645161474e+02, 5.985994543614064e-01, 3.730009928531955e-04
1516, 5.872924497788251e-02, 2.152643664794388e-02, 2.187972118663159e+00, 8.686852422007642e-02, -1.255635575823378e+00, 3.014109000000000e+05, 1.622719026821692e-03, 8.798521879784998e+02, 5.983687432081245e-01, 3.439987414454273e-04
1517, 5.906972122022708e-02, 2.152643664801096e-02, 2.182605896652261e+00, 6.299123224359984e-02, -1.142546696955254e+00, 3.014109000000000e+05, 1.044666836765698e-03, 1.663492974194299e+03, 5.982031467207271e-01, 3.307290227333642e-04
1518, 5.934623182064017e-02, 2.152643664806543e-02, 2.179855685740054e+00, 4.110915686860657e-02, -9.856848003908688e-01, 3.014109000000000e+05, 5.048694540675552e-04, 3.409751065762145e+03, 5.981269918474713e-01, 3.259986887615696e-04
