"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z","Turb_Kin_Energy","Omega"
8646, 2.080000000000000e-01, 3.420610476394899e-02, 2.266383527324584e-01, 4.037148233929974e+01, 1.100964043343201e+01, 7.785828944487839e-01, 2.684743381953207e-01, 1.076211061625719e+00, 4.177373830719624e+02
8647, 2.080000000000000e-01, 3.193695831225814e-02, 2.258765644945084e-01, 3.997033109499775e+01, 1.107197133687813e+01, 7.160758343439921e-01, 6.118499790232689e-01, 9.299908935897935e-01, 3.561717725550045e+02
8648, 2.080000000000000e-01, 4.747596730469331e-02, 2.266499636961967e-01, 4.108620546569011e+01, 5.923358896852261e+00, 7.127410150756186e-01, -1.750061104225556e+00, 4.269118673573389e+00, 9.918260134023652e+03
8649, 2.080000000000000e-01, 4.640170168214945e-02, 2.263694325792642e-01, 4.106424792975531e+01, 7.859150705748069e+00, 8.774999775039256e-01, -1.951022552614177e+00, 3.001483620173111e+00, 4.240343112292243e+03
8650, 2.080000000000000e-01, 4.520807321510616e-02, 2.260577313388678e-01, 4.075738787002073e+01, 8.899774296535391e+00, 9.205502642676398e-01, -1.826937988482000e+00, 2.375002623956929e+00, 2.290982769709022e+03
8651, 2.080000000000000e-01, 4.388181936039948e-02, 2.257113966266800e-01, 4.047757438343725e+01, 9.578696606052933e+00, 9.244766771486508e-01, -1.571368252081421e+00, 2.039730597230524e+00, 1.448079781324925e+03
8652, 2.080000000000000e-01, 4.240820396670581e-02, 2.253265802799157e-01, 4.018972952304743e+01, 1.007683684917460e+01, 9.072232227839839e-01, -1.245307824683362e+00, 1.805228753191486e+00, 1.017625583221584e+03
8653, 2.080000000000000e-01, 4.077085352845088e-02, 2.248990065610752e-01, 3.990232154735217e+01, 1.046372316893270e+01, 8.755678986882836e-01, -8.725155460466888e-01, 1.598580037643136e+00, 7.629819832732027e+02
8654, 2.080000000000000e-01, 3.895157526907853e-02, 2.244239246526509e-01, 3.960542865629946e+01, 1.075380245912267e+01, 8.351211011326855e-01, -4.749848242537147e-01, 1.398218733229505e+00, 5.954451361814652e+02
8655, 2.080000000000000e-01, 3.693015497781028e-02, 2.238960558647093e-01, 3.929476071717723e+01, 1.094711405003448e+01, 7.909433256126722e-01, -7.393733622627871e-02, 1.209277065425512e+00, 4.795358334401862e+02
8656, 2.080000000000000e-01, 3.468413243332796e-02, 2.233095349895768e-01, 3.897084503607766e+01, 1.104581249175618e+01, 7.448411928011844e-01, 3.164161715509062e-01, 1.044183977650598e+00, 4.000670723765698e+02
8657, 2.080000000000000e-01, 3.218855182231798e-02, 2.226578451267438e-01, 3.860777038232080e+01, 1.105510839818576e+01, 6.960021393426571e-01, 6.887176941354517e-01, 9.120624641155974e-01, 3.495435022250497e+02
8658, 2.080000000000000e-01, 4.880055154008352e-02, 2.226342426113533e-01, 3.964362455287483e+01, 5.969309054326213e+00, 6.003308978383903e-01, -1.931007290151919e+00, 4.463853336845399e+00, 9.461241328611226e+03
8659, 2.080000000000000e-01, 4.764749671351359e-02, 2.224083954719743e-01, 3.958699264604449e+01, 7.930714817324249e+00, 7.462213474207318e-01, -2.158564211620654e+00, 3.097005905752660e+00, 4.065076627261564e+03
8660, 2.080000000000000e-01, 4.636632468662100e-02, 2.221574542065128e-01, 3.926548370574658e+01, 8.992668374721589e+00, 7.904211863606188e-01, -2.021075804297125e+00, 2.417574565652278e+00, 2.199868938802918e+03
8661, 2.080000000000000e-01, 4.494280020968088e-02, 2.218786305777100e-01, 3.897362871238575e+01, 9.686514943323445e+00, 8.032074128699489e-01, -1.735300212175087e+00, 2.052082341201159e+00, 1.389610305273676e+03
8662, 2.080000000000000e-01, 4.336110634687011e-02, 2.215688265457962e-01, 3.867996610641806e+01, 1.018866569998437e+01, 7.992476220879851e-01, -1.370284210805891e+00, 1.799540396819095e+00, 9.755389041047748e+02
8663, 2.080000000000000e-01, 4.160366872064730e-02, 2.212245998434979e-01, 3.839483541284754e+01, 1.056567803614103e+01, 7.845817873372717e-01, -9.557833740771737e-01, 1.582479325964897e+00, 7.315441928229151e+02
8664, 2.080000000000000e-01, 3.965096025281455e-02, 2.208421257309590e-01, 3.811202358887572e+01, 1.083216334936912e+01, 7.639742080167209e-01, -5.185170336737251e-01, 1.378698362123311e+00, 5.725703312648207e+02
8665, 2.080000000000000e-01, 3.748128417414241e-02, 2.204171544941578e-01, 3.782893606243367e+01, 1.099052785326397e+01, 7.409052204772693e-01, -8.165985405746577e-02, 1.193186317447542e+00, 4.650121955345368e+02
8666, 2.080000000000000e-01, 3.507053297708969e-02, 2.199449642313337e-01, 3.754584896119209e+01, 1.104509979544951e+01, 7.154101133562260e-01, 3.407390724984653e-01, 1.037079460186861e+00, 3.945060251037371e+02
8667, 2.080000000000000e-01, 3.239192052944813e-02, 2.194203083824837e-01, 3.723784768377932e+01, 1.100226421002771e+01, 6.849240498454142e-01, 7.411018909062231e-01, 9.170791585718910e-01, 3.535592235119703e+02
8668, 2.080000000000000e-01, 4.980198898339148e-02, 2.185223165582482e-01, 3.815211289919301e+01, 5.986536920560351e+00, 4.604218772166466e-01, -2.095676812333475e+00, 4.652476141320182e+00, 9.147061028929258e+03
8669, 2.080000000000000e-01, 4.858936643969793e-02, 2.183568758810109e-01, 3.805504478974279e+01, 7.966874780550593e+00, 5.824749232147262e-01, -2.352778920301493e+00, 3.200387918357785e+00, 3.957372825987655e+03
8670, 2.080000000000000e-01, 4.724200806058161e-02, 2.181730529066802e-01, 3.772172832164775e+01, 9.050039013904499e+00, 6.290708553233494e-01, -2.208552173394985e+00, 2.472588930185903e+00, 2.148487068981247e+03
8671, 2.080000000000000e-01, 4.574494319214669e-02, 2.179688051570486e-01, 3.741875365967677e+01, 9.759135860090749e+00, 6.543816897157170e-01, -1.899801774928431e+00, 2.079022236442351e+00, 1.357550420642474e+03
8672, 2.080000000000000e-01, 4.408153778325413e-02, 2.177418632130790e-01, 3.712080616441651e+01, 1.026529658877312e+01, 6.689057306804915e-01, -1.503228173374419e+00, 1.810167684107752e+00, 9.526294238142660e+02
8673, 2.080000000000000e-01, 4.223330955022847e-02, 2.174897054974313e-01, 3.684215552661241e+01, 1.063311315440057e+01, 6.771717158202379e-01, -1.053988957490016e+00, 1.584976282344931e+00, 7.150816797808368e+02
8674, 2.080000000000000e-01, 4.017972263068948e-02, 2.172095302586474e-01, 3.658031375494100e+01, 1.087776402056188e+01, 6.823784013760610e-01, -5.827753135207273e-01, 1.380093027556663e+00, 5.623155957863404e+02
8675, 2.080000000000000e-01, 3.789795938328427e-02, 2.168982244373026e-01, 3.633474533998892e+01, 1.100381406823286e+01, 6.861305907675310e-01, -1.141074191130279e-01, 1.199301033605712e+00, 4.616956451341287e+02
8676, 2.080000000000000e-01, 3.536266688771528e-02, 2.165523290804641e-01, 3.610521560062362e+01, 1.101714727633947e+01, 6.867678347669218e-01, 3.382318303074811e-01, 1.051609412360383e+00, 3.989775159749598e+02
8677, 2.080000000000000e-01, 3.254567521916574e-02, 2.161680009052704e-01, 3.586742836403220e+01, 1.092448903894124e+01, 6.801147798233115e-01, 7.661489770218110e-01, 9.408657854493734e-01, 3.660150017286485e+02
8678, 2.080000000000000e-01, 5.047343880143518e-02, 2.143411993762050e-01, 3.662142885740386e+01, 5.974680903131603e+00, 2.957956494688672e-01, -2.240123912570782e+00, 4.835799385205338e+00, 8.952191551768154e+03
8679, 2.080000000000000e-01, 4.922087693542927e-02, 2.142402808027041e-01, 3.648101702744351e+01, 7.968276383819633e+00, 3.883394203520957e-01, -2.529283132459678e+00, 3.311130189768572e+00, 3.907778150731294e+03
8680, 2.080000000000000e-01, 4.782914153161254e-02, 2.141281490545999e-01, 3.613945704033566e+01, 9.073037608903588e+00, 4.371553155466870e-01, -2.385885330078049e+00, 2.538827128592973e+00, 2.131174741653219e+03
8681, 2.080000000000000e-01, 4.628276885786434e-02, 2.140035582231441e-01, 3.582685453572179e+01, 9.797631487754467e+00, 4.771786154352623e-01, -2.062878499006852e+00, 2.119370597489012e+00, 1.348112441513284e+03
8682, 2.080000000000000e-01, 4.456457699863951e-02, 2.138651239660109e-01, 3.552630133361798e+01, 1.030823697521943e+01, 5.138835820307183e-01, -1.643985348372248e+00, 1.836205967141386e+00, 9.463297578805290e+02
8683, 2.080000000000000e-01, 4.265547493188091e-02, 2.137113081246750e-01, 3.525701290369869e+01, 1.066890643566850e+01, 5.496044413225109e-01, -1.168548956614537e+00, 1.605191245529922e+00, 7.117298170470700e+02
8684, 2.080000000000000e-01, 4.053425041950445e-02, 2.135404016348049e-01, 3.502111387892897e+01, 1.089550674733451e+01, 5.854617306488232e-01, -6.701501831960182e-01, 1.401073380467600e+00, 5.630708119974814e+02
8685, 2.080000000000000e-01, 3.817733429105431e-02, 2.133505055346602e-01, 3.482033627702902e+01, 1.099416796068404e+01, 6.210781641315692e-01, -1.742629654982406e-01, 1.225443466025582e+00, 4.678941716970726e+02
8686, 2.080000000000000e-01, 3.555853859437526e-02, 2.131395098679615e-01, 3.465366227952829e+01, 1.097140421397051e+01, 6.533086922365171e-01, 3.053784728116032e-01, 1.084581175693500e+00, 4.114846817069824e+02
8687, 2.080000000000000e-01, 3.264876559103484e-02, 2.129050702377299e-01, 3.449768862121726e+01, 1.083329793234504e+01, 6.766011297614458e-01, 7.598361596777150e-01, 9.803323596282993e-01, 3.850928216587259e+02
8688, 2.080000000000000e-01, 5.081031431111623e-02, 2.101183775501168e-01, 3.506329967759009e+01, 5.933084877689256e+00, 1.097375714260148e-01, -2.359807467255860e+00, 5.013463247333595e+00, 8.862247318133861e+03
8689, 2.080000000000000e-01, 4.953771434367858e-02, 2.100844617649479e-01, 3.487818567086984e+01, 7.934301593780562e+00, 1.664779030343753e-01, -2.683309028169767e+00, 3.428650453494429e+00, 3.911106109598192e+03
8690, 2.080000000000000e-01, 4.812371438276114e-02, 2.100467775592820e-01, 3.453299606135030e+01, 9.061430190454459e+00, 2.158211151345250e-01, -2.548965224258254e+00, 2.615630994607887e+00, 2.145128460767668e+03
8691, 2.080000000000000e-01, 4.655260331218896e-02, 2.100049062195763e-01, 3.421285727531585e+01, 9.801818376591701e+00, 2.709937835219884e-01, -2.221436716227042e+00, 2.172301069852025e+00, 1.359407191105419e+03
8692, 2.080000000000000e-01, 4.480692434538984e-02, 2.099583825088057e-01, 3.391192501165412e+01, 1.031786069578096e+01, 3.315869593078645e-01, -1.790822204733870e+00, 1.876767428986841e+00, 9.552951723618152e+02
8693, 2.080000000000000e-01, 4.286728104797790e-02, 2.099066894968125e-01, 3.365336762623394e+01, 1.067486552798631e+01, 3.972906702857424e-01, -1.299184697251917e+00, 1.641975962867502e+00, 7.203553721938708e+02
8694, 2.080000000000000e-01, 4.071212183497538e-02, 2.098492528169891e-01, 3.344542978217225e+01, 1.088929324334687e+01, 4.669579279003419e-01, -7.815709077142089e-01, 1.440002029314806e+00, 5.736293754603325e+02
8695, 2.080000000000000e-01, 3.831750048355002e-02, 2.097854342837549e-01, 3.329249374713928e+01, 1.096793320904571e+01, 5.382786786849537e-01, -2.641308046450841e-01, 1.269479889340777e+00, 4.821908821472006e+02
8696, 2.080000000000000e-01, 3.565681009470187e-02, 2.097145248024269e-01, 3.319288884357409e+01, 1.091687123475610e+01, 6.068827344602380e-01, 2.390260373461245e-01, 1.133637304815230e+00, 4.304532915010614e+02
8697, 2.080000000000000e-01, 3.270048743328330e-02, 2.096357364896498e-01, 3.312572160039963e+01, 1.074060945369741e+01, 6.661110310551516e-01, 7.178724212749208e-01, 1.033160484335287e+00, 4.091388103924257e+02
8698, 2.080000000000000e-01, 5.081031431111624e-02, 2.058816224498833e-01, 3.349471036535819e+01, 5.861499345487830e+00, -9.370349027348553e-02, -2.449265916214905e+00, 5.183229610086081e+00, 8.870191133786413e+03
8699, 2.080000000000000e-01, 4.953771434367859e-02, 2.059155382350522e-01, 3.326013357469886e+01, 7.863033927264893e+00, -7.987686484198725e-02, -2.809814296654973e+00, 3.553111075701570e+00, 3.965867167431018e+03
8700, 2.080000000000000e-01, 4.812371438276115e-02, 2.059532224407181e-01, 3.291773851870060e+01, 9.013057362560051e+00, -3.320233015842581e-02, -2.693366418129923e+00, 2.703452853657757e+00, 2.190449705308357e+03
8701, 2.080000000000000e-01, 4.655260331218897e-02, 2.059950937804237e-01, 3.259243159049755e+01, 9.770406255866753e+00, 3.578683794236787e-02, -2.371362256651789e+00, 2.237420849842138e+00, 1.391302801394151e+03
8702, 2.080000000000000e-01, 4.480692434538985e-02, 2.060416174911944e-01, 3.229497299870722e+01, 1.029367717405249e+01, 1.198211576118368e-01, -1.940079563871109e+00, 1.930867258421778e+00, 9.792345506084838e+02
8703, 2.080000000000000e-01, 4.286728104797791e-02, 2.060933105031876e-01, 3.204724897424051e+01, 1.065156125545952e+01, 2.155932758712228e-01, -1.443314698400432e+00, 1.693810606222530e+00, 7.404697238909040e+02
8704, 2.080000000000000e-01, 4.071212183497539e-02, 2.061507471830109e-01, 3.186588073573918e+01, 1.086142773465101e+01, 3.199354129037401e-01, -9.157781711677189e-01, 1.494915338165958e+00, 5.931806436523048e+02
8705, 2.080000000000000e-01, 3.831750048355002e-02, 2.062145657162451e-01, 3.175880491871427e+01, 1.092970685218028e+01, 4.288354405997054e-01, -3.838673744004193e-01, 1.329338819882081e+00, 5.034600629161141e+02
8706, 2.080000000000000e-01, 3.565681009470188e-02, 2.062854751975732e-01, 3.172444622015814e+01, 1.086105933941967e+01, 5.369595666082086e-01, 1.375137083101630e-01, 1.197364016721781e+00, 4.547395174135365e+02
8707, 2.080000000000000e-01, 3.270048743328330e-02, 2.063642635103503e-01, 3.174719499203555e+01, 1.065774675116747e+01, 6.368073311776956e-01, 6.371462895605662e-01, 1.097553373133564e+00, 4.365887313573984e+02
8708, 2.080000000000000e-01, 5.047343880143519e-02, 2.016588006237951e-01, 3.193372532807497e+01, 5.754130386782599e+00, -3.090219614050176e-01, -2.501865179490865e+00, 5.341146866049215e+00, 8.974343890278753e+03
8709, 2.080000000000000e-01, 4.922087693542929e-02, 2.017597191972960e-01, 3.164385509140489e+01, 7.753066301628089e+00, -3.463967320666635e-01, -2.903463163726229e+00, 3.685900333929554e+00, 4.075465896575424e+03
8710, 2.080000000000000e-01, 4.782914153161255e-02, 2.018718509454002e-01, 3.131183949972865e+01, 8.924225321756397e+00, -3.074221911984344e-01, -2.814497898132639e+00, 2.803728835638819e+00, 2.271381701138314e+03
8711, 2.080000000000000e-01, 4.628276885786436e-02, 2.019964417768560e-01, 3.098394758303302e+01, 9.702569812313097e+00, -2.276770590029343e-01, -2.507954967270685e+00, 2.312406674819493e+00, 1.445483522939199e+03
8712, 2.080000000000000e-01, 4.456457699863952e-02, 2.021348760339892e-01, 3.069392687553205e+01, 1.023593794840409e+01, -1.225364940641760e-01, -2.086287239373402e+00, 1.996341325212825e+00, 1.018747164855056e+03
8713, 2.080000000000000e-01, 4.265547493188093e-02, 2.022886918753251e-01, 3.045790755472557e+01, 1.059853516126875e+01, 9.247298180652562e-04, -1.595749076708983e+00, 1.758470743390477e+00, 7.723918223403707e+02
8714, 2.080000000000000e-01, 4.053425041950445e-02, 2.024595983651952e-01, 3.029849411272754e+01, 1.081200830224412e+01, 1.380374325014557e-01, -1.068662904345934e+00, 1.563330700590813e+00, 6.215110901266372e+02
8715, 2.080000000000000e-01, 3.817733429105431e-02, 2.026494944653399e-01, 3.023037350209434e+01, 1.088127316690200e+01, 2.836353757730153e-01, -5.308371024723811e-01, 1.402547997281172e+00, 5.309424624191438e+02
8716, 2.080000000000000e-01, 3.555853859437527e-02, 2.028604901320385e-01, 3.025319329253334e+01, 1.080858353767160e+01, 4.317200680346167e-01, 1.915380417769691e-03, 1.273592151672017e+00, 4.830968661571434e+02
8717, 2.080000000000000e-01, 3.264876559103484e-02, 2.030949297622701e-01, 3.035993877482645e+01, 1.059347990764875e+01, 5.742547950168140e-01, 5.172340286048273e-01, 1.172013769712778e+00, 4.660434611294737e+02
8718, 2.080000000000000e-01, 4.980198898339150e-02, 1.974776834417519e-01, 3.038906976941533e+01, 5.596659725689251e+00, -5.282343847691868e-01, -2.511156789213662e+00, 5.468870937595415e+00, 9.141212774642303e+03
8719, 2.080000000000000e-01, 4.858936643969795e-02, 1.976431241189891e-01, 3.005783171760271e+01, 7.601510745984417e+00, -6.260627494312931e-01, -2.958023430381792e+00, 3.826137929537350e+00, 4.256767137753480e+03
8720, 2.080000000000000e-01, 4.724200806058163e-02, 1.978269470933199e-01, 2.973913699253910e+01, 8.793767874230245e+00, -6.026995522207012e-01, -2.906508596391757e+00, 2.918088687126010e+00, 2.411374221293702e+03
8721, 2.080000000000000e-01, 4.574494319214670e-02, 1.980311948429514e-01, 2.941146162655879e+01, 9.597406641528481e+00, -5.178153964039867e-01, -2.625967326052743e+00, 2.399409092698709e+00, 1.539613335895596e+03
8722, 2.080000000000000e-01, 4.408153778325415e-02, 1.982581367869211e-01, 2.912754763835129e+01, 1.014562406088156e+01, -3.957244245623618e-01, -2.223192524730309e+00, 2.072357839837771e+00, 1.083875353729558e+03
8723, 2.080000000000000e-01, 4.223330955022848e-02, 1.985102945025688e-01, 2.890647959788516e+01, 1.051592399268978e+01, -2.487528708608760e-01, -1.748950093757328e+00, 1.833095994105270e+00, 8.196109367599894e+02
8724, 2.080000000000000e-01, 4.017972263068949e-02, 1.987904697413526e-01, 2.876618708854275e+01, 1.073936835010157e+01, -8.331191966855292e-02, -1.233070390049784e+00, 1.642207683491732e+00, 6.602376725886068e+02
8725, 2.080000000000000e-01, 3.789795938328427e-02, 1.991017755626974e-01, 2.872560585829485e+01, 1.082089914051803e+01, 9.495206918742725e-02, -6.989804203898639e-01, 1.486213927117389e+00, 5.651455056083086e+02
8726, 2.080000000000000e-01, 3.536266688771528e-02, 1.994476709195359e-01, 2.879165317494469e+01, 1.075948373725559e+01, 2.799735964105620e-01, -1.630680271025282e-01, 1.359643220410155e+00, 5.149814477681907e+02
8727, 2.080000000000000e-01, 3.254567521916574e-02, 1.998319990947296e-01, 2.896861041908449e+01, 1.055149232966833e+01, 4.635946989011749e-01, 3.614362549364891e-01, 1.255433746446524e+00, 4.966831722582627e+02
8728, 2.080000000000000e-01, 4.880055154008354e-02, 1.933657573886468e-01, 2.887944868037537e+01, 5.393831107647256e+00, -7.424198824659497e-01, -2.474747615330437e+00, 5.555496334275539e+00, 9.392918926527605e+03
8729, 2.080000000000000e-01, 4.764749671351362e-02, 1.935916045280257e-01, 2.853095458299362e+01, 7.399856776490312e+00, -9.094107273319332e-01, -2.965454392078912e+00, 3.966356803267731e+00, 4.504715055577749e+03
8730, 2.080000000000000e-01, 4.636632468662103e-02, 1.938425457934873e-01, 2.822997886780166e+01, 8.612971554566375e+00, -9.122961318489112e-01, -2.960189296228625e+00, 3.040533877733214e+00, 2.604285359273282e+03
8731, 2.080000000000000e-01, 4.494280020968091e-02, 1.941213694222901e-01, 2.790496869043700e+01, 9.445055707812797e+00, -8.315261978439114e-01, -2.717768329734798e+00, 2.495014469451182e+00, 1.676053398173983e+03
8732, 2.080000000000000e-01, 4.336110634687013e-02, 1.944311734542039e-01, 2.762647163873278e+01, 1.001822432268089e+01, -6.994720097449018e-01, -2.344033586773817e+00, 2.150809896650464e+00, 1.178992954930659e+03
